time,open,high,low,close,volume,open_interest,average_price,MA5,MA15,MA30,DIF,DEA,MACD,ATR,BOLL_MID,BOLL_UP,BOLL_LOW,RSI,K,D,J
2013-12-25,571.400000,574.000000,567.400000,568.400000,40559,33785,570.000000,568.920000,579.840000,582.086667,-1.805635,1.312854,-6.236980,7.042857,583.090000,604.006465,562.173535,24.789916,15.846217,17.391196,12.756260
2013-12-26,569.000000,569.200000,563.800000,567.400000,29748,31319,566.400000,568.000000,578.173333,582.166667,-2.288314,0.592621,-5.761869,7.057143,581.760000,603.133313,560.386687,18.222222,17.015758,17.266050,16.515173
2013-12-27,568.000000,572.000000,566.200000,569.600000,37528,29615,569.400000,568.520000,576.413333,582.293333,-2.464905,-0.018884,-4.892041,6.971429,580.490000,601.567291,559.412709,23.423423,21.738104,18.756734,27.700842
2013-12-30,569.800000,569.800000,561.600000,562.800000,31569,31299,566.000000,567.720000,574.386667,581.986667,-3.117619,-0.638631,-4.957976,7.300000,578.890000,600.249864,557.530136,20.553360,16.415146,17.976205,13.293028
2013-12-31,562.000000,568.000000,559.000000,562.600000,42505,28255,562.400000,566.160000,572.386667,581.540000,-3.609431,-1.232791,-4.753280,7.114286,577.460000,599.176295,555.743705,24.413146,16.071636,17.341349,13.532210
2014-01-02,563.200000,564.800000,561.400000,563.000000,18677,28892,563.200000,565.080000,570.960000,581.080000,-3.921712,-1.770575,-4.302273,6.871429,576.150000,598.044628,554.255372,27.000000,19.603313,18.095337,22.619265
2014-01-03,562.400000,562.600000,556.000000,558.000000,33776,28353,559.000000,563.200000,569.400000,580.533333,-4.520545,-2.320569,-4.399952,6.428571,574.430000,596.354377,552.505623,27.411168,16.772579,17.654417,15.008902
2014-01-06,557.000000,558.400000,550.400000,551.000000,31735,29403,553.200000,559.480000,567.746667,579.286667,-5.496605,-2.955776,-5.081657,6.528571,572.180000,594.019954,550.340046,16.822430,12.029177,15.779337,4.528856
2014-01-07,552.400000,555.800000,548.400000,553.200000,38405,29096,552.000000,557.560000,566.000000,577.960000,-6.023186,-3.569258,-4.907855,6.842857,570.180000,591.226675,549.133325,21.363636,14.269451,15.276042,12.256270
2014-01-08,553.000000,555.000000,550.200000,550.400000,20872,28759,552.000000,555.120000,564.133333,576.400000,-6.590471,-4.173501,-4.833940,6.757143,568.070000,588.089054,548.050946,18.340611,12.337826,14.296637,8.420205
2014-01-09,549.800000,554.800000,547.600000,548.400000,46605,29910,550.000000,552.200000,562.066667,574.940000,-7.119364,-4.762673,-4.713381,6.414286,566.270000,586.578474,545.961526,20.792079,9.318114,12.637129,2.680083
2014-01-10,547.800000,552.800000,539.200000,551.800000,39859,28755,548.400000,550.960000,560.720000,573.533333,-7.181382,-5.246415,-3.869933,6.842857,564.790000,584.767450,544.812550,30.412371,19.937566,15.070608,29.671482
2014-01-13,551.400000,558.000000,548.400000,548.800000,23660,27574,552.000000,550.520000,559.506667,571.993333,-7.387448,-5.674622,-3.425653,7.271429,563.440000,583.927367,542.952633,28.365385,24.402822,18.181346,36.845773
2014-01-14,549.600000,555.000000,547.800000,552.200000,25870,26678,551.800000,550.320000,558.533333,570.573333,-7.193484,-5.978394,-2.430179,7.371429,562.080000,581.699282,542.460718,28.019324,33.195631,23.186108,53.214678
2014-01-15,552.000000,554.200000,551.000000,553.800000,15238,24826,552.600000,551.000000,557.426667,569.326667,-6.831905,-6.149096,-1.365617,7.128571,560.850000,579.205037,542.494963,32.195122,42.928142,29.766786,69.250853
2014-01-16,555.000000,555.000000,551.400000,553.000000,13627,23913,553.000000,551.920000,556.400000,568.120000,-6.534578,-6.226192,-0.616770,7.000000,559.530000,575.964764,543.095236,32.352941,52.577094,37.370222,82.990839
2014-01-17,552.000000,554.800000,550.400000,553.800000,20851,24885,552.400000,552.320000,555.493333,566.833333,-6.163343,-6.213623,0.100559,6.900000,558.620000,574.137406,543.102594,29.949239,60.937921,45.226122,92.361520
2014-01-20,553.000000,553.800000,545.200000,548.600000,38670,25761,549.600000,552.280000,554.093333,565.253333,-6.217068,-6.214312,-0.005512,6.928571,557.700000,573.307016,542.092984,31.216931,57.291947,49.248064,73.379715
2014-01-21,546.600000,549.400000,542.800000,543.400000,30198,25247,545.200000,550.520000,552.800000,563.593333,-6.603124,-6.292074,-0.622100,6.757143,556.530000,572.760588,540.299412,27.570093,45.641440,48.045856,40.832609
2014-01-22,542.000000,547.400000,540.400000,541.000000,29179,25189,543.200000,547.960000,551.360000,561.873333,-7.021794,-6.438018,-1.167552,7.014286,555.060000,571.326776,538.793224,25.446429,33.619116,43.236943,14.383463
2014-01-23,540.800000,543.000000,535.000000,540.800000,49635,24952,538.200000,545.520000,549.880000,560.420000,-7.285745,-6.607564,-1.356364,7.085714,553.680000,569.864411,537.495589,28.500000,30.818541,39.097475,14.260673
2014-01-24,540.000000,545.600000,538.400000,544.400000,28571,23545,541.800000,543.640000,548.973333,559.186667,-7.122337,-6.710518,-0.823638,7.028571,552.530000,567.855397,537.204603,40.983607,36.212361,38.135771,32.365541
2014-01-27,543.600000,544.000000,538.200000,539.800000,17235,21875,540.400000,541.880000,548.226667,557.986667,-7.280096,-6.824434,-0.911325,6.942857,551.040000,565.121627,536.958373,32.820513,32.141574,36.137705,24.149312
2014-01-28,539.400000,540.600000,535.600000,537.600000,17548,20682,538.000000,540.720000,547.186667,556.593333,-7.496231,-6.958793,-1.074875,6.957143,549.780000,563.940523,535.619477,33.333333,25.761049,32.678820,11.925508
2014-01-29,538.600000,539.800000,535.000000,538.800000,12286,18661,538.000000,540.280000,546.413333,555.273333,-7.484414,-7.063917,-0.840993,6.785714,548.590000,562.203909,534.976091,37.234043,23.571339,29.642993,11.428032
2014-01-30,539.600000,540.400000,538.200000,540.000000,6491,17697,539.600000,540.120000,545.853333,553.960000,-7.294136,-7.109961,-0.368350,5.971429,547.440000,559.752151,535.127849,33.333333,24.579474,27.955153,17.828116
2014-02-07,540.000000,540.000000,530.600000,531.000000,14781,19316,534.800000,537.440000,544.466667,552.593333,-7.779883,-7.243946,-1.071875,5.957143,546.090000,559.406851,532.773149,28.502415,17.095536,24.335281,2.616046
2014-02-10,528.000000,528.800000,522.400000,527.600000,42873,23224,526.600000,535.000000,543.053333,551.280000,-8.343019,-7.463760,-1.758518,6.057143,544.920000,560.362607,529.477393,20.289855,18.330357,22.333640,10.323793
2014-02-11,527.000000,532.400000,526.000000,526.200000,33801,25919,529.200000,532.720000,541.320000,549.926667,-8.800827,-7.731174,-2.139306,6.285714,543.570000,560.603601,526.536399,16.504854,17.680008,20.782429,11.475167
2014-02-12,527.000000,528.800000,525.600000,528.000000,13169,25480,527.600000,530.560000,539.600000,548.513333,-8.915624,-7.968064,-1.895120,6.257143,542.450000,560.507627,524.392373,20.379147,19.832649,20.465836,18.566276
2014-02-13,527.600000,528.400000,521.400000,522.400000,51553,31647,523.800000,527.040000,537.560000,546.980000,-9.350686,-8.244588,-2.212195,6.442857,541.150000,561.053293,521.246707,16.595745,14.696692,18.542788,7.004501
2014-02-14,522.200000,525.600000,521.800000,524.400000,19224,27993,524.200000,525.720000,535.600000,545.546667,-9.425441,-8.480759,-1.889365,6.100000,539.780000,560.357310,519.202690,22.374429,15.006128,17.363902,10.290582
2014-02-17,526.400000,535.400000,525.800000,533.000000,37661,22055,531.000000,526.800000,534.560000,544.326667,-8.690558,-8.522719,-0.335679,6.414286,538.990000,559.320936,518.659064,38.983051,30.354963,21.694255,47.676378
2014-02-18,532.600000,533.600000,528.400000,529.600000,15100,21805,530.200000,527.480000,533.640000,543.220000,-8.286982,-8.475571,0.377178,6.285714,537.860000,557.603236,518.116764,38.174274,34.622607,26.003706,51.860409
